검색조건
대출기간,2026-01-01 ~ 2026-07-03
성별,전체
연령,5,6학년(12~13세)
지역,전체
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2026-07-04
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"592","나비도감 ","최현진 글 ;모루토리 그림","문학동네","2025","","9791141610623","73810","813.7","204",
"592","후덜덜 식당 ","글: 강효미 ;그림: 유영근","지학사","2023","1","9791162041475","74810","813.7","204",
"592","변호사 어벤저스 :어린이 법학 동화","글: 고희정 ;그림: 최미란","가나문화콘텐츠","2024","9","9791168091306","74810","360","204",
"592","무적 이순신","글: 박지연,그림: 정수영","아울북(북이십일 아울북)","2023","5","9791173571442","77990","998.3","204",
"592","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","2","9791190980593","77800","810","204",
"592","과자 사면 과학 드립니다 ","정윤선 글 ;시미씨 그림","풀빛","2025","","9791194636212","73400","400","204",
"592","세금 내는 아이들의 생생 경제 교실","글: 최재훈 ;그림: 안병현","샌드박스네트워크","2022","1","9791197853852","74320","320","204",
"602","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","29","9788937884825","77400","400","203",
"602","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","59","9788950932435","77720","711.4","203",
"602","천재 의사 시건방 :슈퍼 초능력 판타지","글: 강효미 ;그림: 유영근","머스트비","2024","2","9791160342352","74810","813.7","203",
"602","웃소","원작: 웃소 ;그림: 박강호","미래엔","2021","2","9791164139910","77810","810","203",
"602","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","60","9791171171255","77720","711.4","203",
"602","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","5","9791173321030","77800","809","203",
"602","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","24","9791173573705","74810","813.7","203",
"602","똥볶이 할멈 :K-히어로 판타지","글: 강효미 ;그림: 김무연","따끈따끈책방","2021","4","9791190409261","74810","813.7","203",
"602","(과학 영재 기초잡는) 초등일타과학 :과학 문해력 상승하는 과학 선행 학습 ","이광렬 지음","대성","2025","","9791190488587","73400","400","203",
"611","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","3","9788950971380","74800","219","202",
"611","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","47","9788950984748","77720","711.4","202",
"611","(읽으면서 바로 써먹는) 어린이 초등 교과 어휘 ","글·그림: 한날","파란정원","2025","","9791158682965","73700","714","202",
"611","호랑이 빵집","글: 서지원 ;그림: 홍그림","지학사","2023","2","9791162041512","74810","813.7","202",
"611","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","4","9791166830044","74830","833.6","202",
"611","똥볶이 할멈 :K-히어로 판타지","글: 강효미 ;그림: 김무연","따끈따끈책방","2021","3","9791190409148","74810","813.7","202",
"617","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","5","9788937883323","77400","507.5","201",
"617","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","21","9788937884047","77400","400","201",
"617","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","6","9788937884931","77400","507.5","201",
"617","와일드 로봇 ","글 그림: 피터 브라운 ;번역: 엄혜숙","거북이북스","2019","","9788966072057","73840","843","201",
"617","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","29","9791171170227","74900","980.2","201",
"622","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","22","9788937884054","77400","400","200",
"622","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","8","9788950983147","74400","511","200",
"622","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","7","9791168440203","77800","810","200",
"622","열세 살의 걷기 클럽 :김혜정 창작동화 ","지은이: 김혜정 ;그린이: 김연제","사계절(사계절출판사)","2023","108","9791169811361","74810","813.7","200",
"622","똥볶이 할멈 :K-히어로 판타지","글: 강효미 ;그림: 김무연","따끈따끈책방","2021","2","9791190409131","74810","813.7","200",
"622","불량 수제자 ","글: 이유리 ;그림: 임나운","위즈덤하우스","2023","","9791192655161","74800","813.7","200",
"622","이상한 무인 사진관 ","서아람 글 ;안병현 그림","라곰스쿨","2024","","9791193939031","77810","813.7","200",
"622","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","6","9791197578465","74900","001","200",
"630","도깨비폰을 개통하시겠습니까? :박하익 장편동화 ","지은이: 박하익 ;그린이: 손지희","창비","2018","292","9788936442927","73810","813.7","199",
"630","벌거벗은 한국사 :초등학생이 꼭 알아야 할 필수 한국사","글: 윤진숙,그림: 이효실","아울북(북이십일 아울북)","2023","1","9788950942991","74910","911","199",
"630","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","20","9788950995034","74900","980.2","199",
"630","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","8","9791166830082","74830","833.6","199",
"630","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","11","9791168416840","77490","472","199",
"630","소맥거핀의 인체 친구들","소맥거핀 원작 ;김기수 그림","위즈덤하우스","2024","2","9791171712946","77400","511","199",
"630","이상한 과자 가게 전천당 :행운의 갈림길","글: 히로시마 레이코 ;옮긴이: 김정화","길벗스쿨","2024","22","9791199302327","73830","833.6","199",
"637","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","3","9788936443160","73810","813.7","198",
"637","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","33","9788937839702","77400","400","198",
"637","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","27","9788937884801","77400","400","198",
"637","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","2","9788950983086","74400","511","198",
"637","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","10","9788950983161","74400","511","198",
"637","(읽으면서 바로 써먹는) 어린이 감정 표현 ","글·그림: 한날","파란정원","2024","","9791158682842","73710","181","198",
"637","호랑이 빵집","글: 서지원 ;그림: 홍그림","지학사","2023","3","9791162041499","74810","813.7","198",
"637","이상한 과자 가게 전천당 :행운의 갈림길","글: 히로시마 레이코 ;옮긴이: 김정화","길벗스쿨","2024","1","9791164068692","73830","833.6","198",
"637","(호기심 가득한 어린이를 위한) 이토록 굉장한 세계 :동물은 어떻게 지구의 놀라운 비밀을 감지할까요? ","에드 용 원작 ;양병찬 옮김","어크로스주니어","2025","","9791167742452","73490","491","198",
"637","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","30","9791171171941","74900","980.2","198",
"637","내가 할배냥 ","홍민정 글 ;하민석 그림","김영사","2025","","9791173321009","73810","813.7","198",
"637","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","11","9791188874385","74910","911","198",
"637","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","1","9791190980432","77800","810","198",
"650","복제인간 윤봉구","임은하 글 ;정용환 그림","비룡소","2018","2","9788949124360","74800","813.7","197",
"650","암행어사 박아지","천효정 글 ;호산 그림","비룡소","2024","1","9788949143019","74800","813.7","197",
"650","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","55","9788950942274","77720","711.4","197",
"650","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","58","9788950945565","77720","711.4","197",
"650","후덜덜 식당 ","글: 강효미 ;그림: 유영근","지학사","2023","2","9791162041567","74810","813.7","197",
"655","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","32","9788937839696","77400","400","196",
"655","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","3","9788937883309","77400","507.5","196",
"655","오싹오싹 친구들! 공포의 편도선 ","글: 에런 레이놀즈 ;옮김: 홍연미","토토북","2025","","9788964965399","73840","843","196",
"655","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","5","9791168440012","77800","810","196",
"655","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","17","9791175483972","77490","472","196",
"655","애니캔 :은경 장편동화 ","지은이: 은경 ;그린이: 유시연","별숲","2022","","9791191204964","74800","813.7","196",
"661","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","23","9788950971588","74800","219","195",
"661","용선생 교과서 세계사 ","글: 사회평론역사연구소,캐릭터: 이우일","사회평론","2023","1","9791162733189","73900","909","195",
"661","가짜 가족 ","이귤희 글 ;이경석 그림","우리학교","2025","","9791167552938","73810","813.7","195",
"661","물리박사 김상욱의 수상한 연구실 :어린이를 위한 세상의 모든 과학","글: 김하연 ;그림: 정순규","아울북(북이십일 아울북)","2023","4","9791171171040","74400","420","195",
"661","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","1","9791191496628","77890","219","195",
"661","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","6","9791192504360","77810","031","195",
"667","내 인생 최악의 일주일 ","지은이: 이바 아모리스,옮긴이: 김영진","비룡소","2024","2","9788949144528","74800","843","194",
"667","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","2","9788950971373","74800","219","194",
"667","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","19","9788950994594","74900","980.2","194",
"667","수상한 영화관 ","박현숙 글 ;유영주 그림","북멘토","2024","","9788963195773","73810","813.7","194",
"667","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","4","9791164138425","77490","472","194",
"667","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","13","9791168440654","77800","810","194",
"667","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","8","9791192504483","77810","031","194",
"674","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","10","9788937899027","77400","507.5","193",
"674","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","22","9788950971571","74800","219","193",
"674","우주 호텔 ","유순희 글 ;오승민 그림","해와나무","2012","","9788962680942","74810","813.7","193",
"674","블라인드","원작: 잠뜰TV ;그림: 루체","서울문화사","2021","2","9791164388271","77810","813.7","193",
"674","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","6","9791168440098","77800","810","193",
"679","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","325","9788936443252","73810","813.7","192",
"679","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","5","9788936443269","73810","813.7","192",
"679","불량한 자전거 여행 :김남중 장편동화","지은이: 김남중 ;오승민","창비","2019","3","9788936443283","73810","813.6","192",
"679","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","7","9788936443368","73810","813.7","192",
"679","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","8","9788937884993","77400","507.5","192",
"679","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","7","9791130657806","74810","813.7","192",
"679","(어린이를 위한) 역사의 쓸모 ","글: 최태성 ;그림: 신진호","다산북스","2022","2","9791130693651","73910","911","192",
"679","(이상한 과자 가게) 전천당 :공식 가이드북 ","글: 히로시마 레이코 ;옮긴이: 김정화","길벗스쿨","2022","","9791164064366","74830","833.6","192",
"679","이상한 과자 가게 전천당 :마네키네코 도감 ","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2024","","9791164067787","73830","833.6","192",
"679","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","3","9791166830037","74830","833.6","192",
"679","웃소","원작: 웃소 ;그림: 박강호","미래엔","2021","6","9791168414860","77810","810","192",
"679","무적 이순신","글: 박지연,그림: 정수영","아울북(북이십일 아울북)","2023","3","9791171176359","77990","998.3","192",
"679","세금 내는 아이들의 생생 경제 교실","글: 최재훈 ;그림: 안병현","샌드박스네트워크","2022","3","9791192504490","74320","320","192",
"679","감염 동물 ","김시경 글 ;장선환 그림","위즈덤하우스","2023","","9791192655383","74800","813.7","192",
"693","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","7","9788937842245","77400","400","191",
"693","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","54","9788950922955","77720","711.4","191",
"693","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","1","9788950942403","74400","472","191",
"693","뚜식이의 과학 일기 :상상 초월! 호기심 폭발! 과학 스토리!","원작: 뚜식이 ;그림: 신혜영","서울문화사","2025","2","9791169233927","74000","400","191",
"693","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","9","9791171178278","74400","472","191",
"693","똥볶이 할멈 :K-히어로 판타지","글: 강효미 ;그림: 김무연","따끈따끈책방","2021","1","9791190409124","74810","813.7","191",
"693","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","7","9791192504407","77810","031","191",
"693","초딩 망명 공화국 ","노룡 글 ;카인비 그림","위즈덤하우스","2025","","9791194770350","74800","813.7","191",
"693","시간 여행자의 책 ","백은석,BF. 그림","사회평론주니어","2025","","9791197407079","73810","813.7","191",
"702","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","9","9788937899010","77400","507.5","190",
"702","(어린이를 위한) 역사의 쓸모 ","글: 최태성 ;그림: 신진호","다산북스","2022","3","9791130694979","73910","911","190",
"702","요괴의 아이를 키우고 있습니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2022","2","9791166834585","74830","833.6","190",
"702","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","9","9791168415157","77490","472","190",
"702","한 달 뒤, 지구는 멸망합니다 ","이레 글 ;김수영 그림","미래엔","2024","","9791173114007","74810","813.7","190",
"702","흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식","원작: 흔한남매 ;그림: 유난희","미래엔","2020","14","9791175484887","77400","400","190",
"708","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","2","9788937883293","77400","507.5","189",
"708","벌거벗은 세계사","글: 이현희,최호정","아울북(북이십일 아울북)","2022","6","9788950900885","74900","909","189",
"708","아들 사춘기 대 갱년기 ","제성은 글 ;이승연 그림","개암나무","2024","","9788968308512","73810","813.7","189",
"708","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","6","9791166830068","74830","833.6","189",
"712","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","23","9788937884061","77400","400","188",
"712","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","25","9788937884085","77400","400","188",
"712","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","45","9788950980801","77720","711.4","188",
"712","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","51","9788950995904","77720","711.4","188",
"712","(장풍쌤의) 과학 풍딱지","강주현 글 ;양선모 그림","메가스터디","2024","1","9791129712042","77400","400","188",
"712","(읽으면서 바로 써먹는) 어린이 세계사 퀴즈","글·그림 : 한날","파란정원","2023","1","9791158682637","73030","909","188",
"718","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","4","9788936443252","73810","813.7","187",
"718","내 인생 최악의 일주일 ","지은이: 이바 아모리스,옮긴이: 김영진","비룡소","2024","3","9788949144535","74800","843","187",
"718","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","6","9788950983123","74400","511","187",
"718","흔한남매 불꽃 튀는 우리말 :초등 국어 고수 되기 프로젝트","원작: 흔한남매 ;그림: 유희석","다산북스","2021","2","9791130637594","77700","710","187",
"718","수상한 이웃집 시노다","도미야스 요코 글 ;송지현 옮김","다산북스","2023","5","9791130642758","74830","833.6","187",
"718","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","9","9791166830099","74830","833.6","187",
"718","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","46","9791171174287","74800","219","187",
"718","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","10","9791171179732","74400","472","187",
"718","소맥거핀의 인체 친구들","소맥거핀 원작 ;김기수 그림","위즈덤하우스","2024","5","9791171715077","77400","511","187",
"718","숲속 가든 ","한윤섭 글 ;김동성 그림","푸른숲","2025","","9791172545413","73810","813.7","187",
"718","슈뻘맨의 숨은 국어 찾기 :슈뻘맨과 함께 국어 완전 정복!","슈뻘맨 원작 ;류수형 그림","미래엔","2024","1","9791173114168","77700","710","187",
"718","고추장 심부름 ","한소곤 글 ;모차 그림","김영사","2025","","9791173323928","73810","813.7","187",
"730","냉동 인간 이시후 :윤영주 장편동화 ","지은이: 윤영주 ;그린이: 김상욱","창비","2025","","9788936443429","73810","813.7","186",
"730","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","1","9788937883286","77400","507.5","186",
"730","(장풍쌤의) 과학 풍딱지","강주현 글 ;양선모 그림","메가스터디","2024","3","9791129714268","77400","400","186",
"730","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","7","9791142324437","77810","031","186",
"730","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","5","9791166830051","74830","833.6","186",
"730","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","8","9791168440302","77800","810","186",
"730","이상한 무인 문구점 ","서아람 글 ;안병현 그림","라곰스쿨","2023","","9791189686895","77810","813.7","186",
"730","마법의 푸드 트럭 ","박민희 글 ;안병현 그림","라곰스쿨","2025","","9791193939222","73810","360","186",
"738","별하약방 :최미정 장편동화 ","글쓴이: 최미정 ;그린이: 홍선주","보림(보림출판사)","2024","","9788943317669","73810","813.7","185",
"738","벌거벗은 세계사","글: 이현희,최호정","아울북(북이십일 아울북)","2022","8","9788950900908","74900","909","185",
"738","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","24","9788950971595","74800","219","185",
"738","책과 노니는 집 ","이영서 글 ;김동성 그림","문학동네","2009","","9788954607346","73810","813.6","185",
"738","비밀의 보석 가게 마석관","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2020","2","9791164063819","74830","833.6","185",
"738","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","10","9791168415539","77490","472","185",
"738","귀명사 골목의 여름 ","가시와바 사치코 글 ;고향옥 옮김","한빛에듀","2024","","9791169212465","73830","833.6","185",
"738","반려 요괴","김영주 글 ;밤코 그림","위즈덤하우스","2024","1","9791171712670","74810","813.7","185",
"738","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","38","9791173575563","74900","980.2","185",
"738","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","20","9791175482692","74840","843","185",
"738","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","2","9791191496949","77890","219","185",
"738","빨간내복야코 역사 속 잼민이 vs 잼민이","원작: 빨간내복야코 ;그림: 식혜","Yaya Tribe(야야트라이브)","2024","2","9791198889614","77900","909","185",
"750","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","24","9788937884078","77400","400","184",
"750","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","5","9791142303814","77810","031","184",
"750","(시원하게 도와주는) 북극곰 센터 ","황지영 글 ;박소연 그림","인플루엔셜","2024","","9791168341623","74810","813.7","184",
"750","무적 이순신","글: 박지연,그림: 정수영","아울북(북이십일 아울북)","2023","4","9791171178100","77990","998.3","184",
"750","(어떤 질문이든 괜찮아! 답보다 질문을 찾고 싶은) 어린이를 위한 궤도의 엉뚱한 과학책","기획 및 원작: 궤도 ;그림: 김규택","아울북(북이십일 아울북)","2025","1","9791173575907","74400","400","184",
"750","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","5","9791192504339","77810","031","184",
"750","나를 좋아하게 된 친구에게 ","하선영 글 ;예란 그림","작은코도마뱀","2025","","9791193534182","73810","813.7","184",
"757","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","50","9788950993153","77720","711.4","183",
"757","봉주르, 뚜르 ","한윤섭 글 ;김진화 그림","문학동네","2010","","9788954612883","73810","813.7","183",
"757","기소영의 친구들 :정은주 창작동화 ","지은이: 정은주 ;그린이: 해랑","사계절(사계절출판사)","2022","105","9791160949797","74810","813.7","183",
"757","태쁘의 퇴마부 ","글: 김혜련 ;원작: 태쁘","겜툰","2022","2","9791168440289","77810","813.7","183",
"757","웡카 ","글: 시빌 파운더 ;번역: 김난령","시공사","2024","","9791171252565","73840","843","183",
"762","(장풍쌤의) 과학 풍딱지","강주현 글 ;양선모 그림","메가스터디","2024","4","9791129715081","77400","400","182",
"762","비밀의 보석 가게 마석관","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2020","3","9791164064694","74830","833.6","182",
"762","단톡방을 나갔습니다 ","글: 신은영 ;그림: 히쩌미","소원나무","2022","","9791170441229","74810","813.7","182",
"762","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","44","9791175483514","77400","507.5","182",
"762","미야옹 마음 분식점","주미 글 ;안병현 그림","터닝페이지","2025","1","9791193650257","74810","813.7","182",
"767","담임 선생님은 AI :이경화 장편동화 ","지은이: 이경화 ;그린이: 국민지","창비","2018","293","9788936442934","73810","813.7","181",
"767","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","10","9788937837784","74840","843","181",
"767","벌거벗은 세계사","글: 이현희,최호정","아울북(북이십일 아울북)","2022","5","9788950900878","74900","909","181",
"767","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","26","9788950941901","74900","980.2","181",
"767","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","46","9788950982898","77720","711.4","181",
"767","수상한 옆집 ","박현숙 글 ;유영주 그림","북멘토","2024","","9788963196176","73810","813.7","181",
"767","불붙은 링을 뛰어넘는 소년 ","글: 허교범 ;그림: 리페","지학사","2021","","9791162041222","73810","813.7","181",
"767","웃소","원작: 웃소 ;그림: 박강호","미래엔","2021","4","9791168412132","77810","810","181",
"775","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","344","9788936443443","73810","813.7","180",
"775","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","2","9788937839818","74840","843","180",
"775","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","5","9788950983116","74400","511","180",
"775","(장풍쌤의) 과학 풍딱지","강주현 글 ;양선모 그림","메가스터디","2024","2","9791129713513","77400","400","180",
"775","천개산 패밀리","박현숙 글 ;길개 그림","특서주니어","2023","2","9791167030870","73810","813.7","180",
"775","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","44","9791171174263","74800","219","180",
"775","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","27","9791193031926","77900","909","180",
"782","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","28","9788937884818","77400","400","179",
"782","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","7","9788950971427","74800","219","179",
"782","수상한 이웃집 시노다","도미야스 요코 글 ;송지현 옮김","다산북스","2023","4","9791130642741","74830","833.6","179",
"782","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","6","9791130644097","77810","219","179",
"782","(읽으면서 바로 써먹는) 어린이 맞춤법 행성 ","글·그림: 한날","파란정원","2023","","9791158682538","73710","711","179",
"782","용선생 교과서 세계사 ","글: 사회평론역사연구소,캐릭터: 이우일","사회평론","2023","2","9791162733196","73900","909","179",
"782","블라인드","원작: 잠뜰TV ;그림: 루체","서울문화사","2021","3","9791164388622","77810","813.7","179",
"782","(뜨겁게 도와주는) 북극곰 센터 ","황지영 글 ;박소연 그림","인플루엔셜","2025","","9791168342811","74810","813.7","179",
"782","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","7","9791171174959","74400","472","179",
"782","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","3","9791192504261","77810","031","179",
"792","(10대들을 위한) 나의 문화유산답사기","원작: 유홍준 ;그림: 이윤희","창비","2019","1","9788936447434","74910","981.1","178",
"792","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","21","9788950971564","74800","219","178",
"792","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","30","9788950971656","74800","219","178",
"792","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","7","9788950980214","74900","980.2","178",
"792","붉은 여우 신령","글: 이현아 ;그림: 복치","지학사","2025","1","9791162042069","74810","813.7","178",
"792","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","7","9791166830075","74830","833.6","178",
"792","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","21","9791171178346","74810","813.7","178",
