검색조건
대출기간,2026-01-01 ~ 2026-07-03
성별,전체
연령,3,4학년(10~11세)
지역,전체
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2026-07-04
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"413","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","7","9791188874149","74910","911","537",
"417","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","12","9788950968243","74400","511","535",
"417","변비 탐정 실룩","이나영 글 ;박소연 그림","인플루엔셜","2023","3","9791168341852","74810","813.7","535",
"417","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","5","9791193031278","77890","219","535",
"420","시간 고양이 :박미연 장편동화 ","지은이: 박미연 ;그린이: 박냠","이지북","2021","","9788957070703","74810","813.7","534",
"421","어느 날, 노비가 되었다","글: 지은지,그림: 유영근","지학사","2022","1","9791162041314","74810","813.7","533",
"421","슈뻘맨의 숨은 국어 찾기 :슈뻘맨과 함께 국어 완전 정복!","슈뻘맨 원작 ;류수형 그림","미래엔","2024","1","9791173114168","77700","710","533",
"423","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","13","9791168440654","77800","810","532",
"423","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","62","9791171174713","77720","711.4","532",
"423","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","18","9791193031216","77900","909","532",
"423","미스터리 보건실 냥쌤","주미 글 ;김이주 그림","Dolphin Books(돌핀북)","2025","2","9791193487242","74810","813.7","532",
"427","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","18","9791164065530","73830","833.6","530",
"427","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","12","9791173573385","74400","472","530",
"429","(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ","글: 백종원,그림: 이정태","위즈덤하우스 미디어그룹","2019","5","9791190786805","74900","594","529",
"430","(읽으면서 바로 써먹는) 어린이 감정 표현 ","글·그림: 한날","파란정원","2024","","9791158682842","73710","181","528",
"430","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","12","9791168418554","77890","219","528",
"432","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","6","9791142316661","77810","031","527",
"432","천재 의사 시건방 :슈퍼 초능력 판타지","글: 강효미 ;그림: 유영근","머스트비","2024","2","9791160342352","74810","813.7","527",
"434","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","10","9788950983161","74400","511","526",
"434","(처음 읽는) 삼국지","원작: 나관중 ;그림: 한현동","미래엔","2024","2","9791173113581","77820","823.5","526",
"434","(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ","글: 백종원,그림: 이정태","위즈덤하우스 미디어그룹","2019","1","9791189938352","74900","594","526",
"437","놓지 마 어휘 :한자어","신태훈,나승훈 글·그림","김영사","2021","3","9788934980056","77700","714","525",
"437","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","39","9791168415621","77400","507.5","525",
"437","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","17","9791193031117","77900","909","525",
"440","몬스터 차일드 :이재문 장편동화 ","지은이: 이재문 ;그린이: 김지인","사계절(사계절출판사)","2021","","9791160947540","74810","813.7","524",
"440","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","11","9791191496147","77900","909","524",
"442","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","11","9788950949778","74400","511","523",
"442","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","19","9791164065745","73830","833.6","523",
"442","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","22","9791171179794","74810","813.7","523",
"445","열혈 세종대왕","글: 박지연,그림: 이지운","아울북(북이십일 아울북)","2025","2","9791173571305","74990","998.9","520",
"446","무적 이순신","글: 박지연,그림: 정수영","아울북(북이십일 아울북)","2023","3","9791171176359","77990","998.3","519",
"446","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","33","9791171177295","74900","980.2","519",
"446","슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식","원작: 슈뻘맨 ;그림: 류수형","미래엔","2025","1","9791173471148","77490","472","519",
"446","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","3","9791198179982","77890","219","519",
"450","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","53","9788950903138","77720","711.4","518",
"450","무적 이순신","글: 박지연,그림: 정수영","아울북(북이십일 아울북)","2023","4","9791171178100","77990","998.3","518",
"450","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","22","9791193031254","77900","909","518",
"453","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","10","9791192504742","77810","031","517",
"454","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","8","9791168414075","77490","472","516",
"454","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","19","9791168441309","77800","810","516",
"454","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","8","9791188874217","74910","911","516",
"457","아무거나 문방구 :정은정 동화","지은이: 정은정 ;그린이: 유시연","창비","2024","1","9788936448592","73810","813.6","515",
"457","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","6","9791164062072","74830","833.6","515",
"457","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","12","9791191496161","77900","909","515",
"460","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","7","9791164062270","74830","833.6","514",
"460","(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ","글: 백종원,그림: 이정태","위즈덤하우스 미디어그룹","2019","3","9791190305891","74900","594","514",
"460","(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ","글: 백종원,그림: 이정태","위즈덤하우스 미디어그룹","2019","7","9791191425758","74900","594","514",
"463","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","50","9791164135790","77400","400","513",
"463","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","0","9791173574016","74800","219","513",
"463","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","10","9791191496055","77900","909","513",
"466","(설민석의) 우리 고전 대모험","글: 설민석,그림: 강신영","Dankkum i(단꿈아이)","2024","8","9791193031971","74810","813.5","512",
"467","내 멋대로 날짜 뽑기 ","최은옥 글 ;김무연 그림","김영사","2024","","9788934925705","73810","813.7","511",
"468","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","36","9791168411715","77400","507.5","509",
"468","드래곤 히어로","글: 이재문 ;그림: 김지인","김영사","2025","1","9791173321252","74810","813.7","509",
"470","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","305","9788936443054","73810","813.7","508",
"470","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","7","9791168412279","77490","472","508",
"470","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","20","9791168440975","77800","810","508",
"473","강남 사장님 :이지음 장편동화 ","글쓴이: 이지음 ;그린이: 국민지","비룡소","2020","","9788949121925","74800","813.7","507",
"473","긴긴밤 ","루리 글·그림","문학동네","2021","83","9788954677158","73810","813.7","507",
"473","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","17","9791164065097","73830","833.6","507",
"473","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","49","9791164134991","77400","400","507",
"473","소맥거핀의 인체 친구들","소맥거핀 원작 ;김기수 그림","위즈덤하우스","2024","5","9791171715077","77400","511","507",
"473","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","13","9791191496000","77900","909","507",
"473","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","13","9791193487211","74900","001","507",
"480","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","21","9791193031247","77900","909","506",
"480","마이 가디언","이재문 글 ;무디 그림","이지북","2025","2","9791193914953","74810","813.7","506",
"482","(냠냠 쩝쩝) 악어 급식 ","글: 주봄 ;그림: 김정진","지학사","2025","","9791162041901","73810","813.7","505",
"482","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","35","9791171179954","74900","980.2","505",
"484","내일은 달콤한 기분 ","글: 김혜정 ;그림: 무디","다산북스","2025","","9791130671659","73810","813.7","504",
"484","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","7","9791142324437","77810","031","504",
"484","변비 탐정 실룩","이나영 글 ;박소연 그림","인플루엔셜","2023","2","9791168341340","74810","813.7","504",
"484","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","1","9791171241675","77810","031","504",
"488","내 멋대로 반려동물 뽑기 ","최은옥 글 ;김무연 그림","김영사","2020","","9788934991991","73810","813.7","503",
"488","팥빙수 눈사람 펑펑 :나은 동화","지은이: 나은 ;그린이: 보람","창비","2024","2","9788936448905","73810","813.7","503",
"488","(처음 읽는) 삼국지","원작: 나관중 ;그림: 한현동","미래엔","2024","1","9791173111402","77820","823.5","503",
"488","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","1","9791191496628","77890","219","503",
"492","하늘 마을로 간 택배 :구름 배송 왔습니다 ","글: 김경미 ;그림: 김무연","슈크림북","2023","","9791190409391","74810","813.7","502",
"492","이상한 무인 오락실 ","서아람 글 ;안병현 그림","라곰스쿨","2025","","9791193939376","77810","813.7","502",
"494","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","21","9791168441675","77800","810","501",
"495","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","10","9791164063581","74830","833.6","500",
"495","천개산 패밀리","박현숙 글 ;길개 그림","특서주니어","2023","1","9791167030849","73810","813.7","500",
"495","25시 도깨비 편의점","글: 김용세,그림: 글시","특서주니어","2025","1","9791167031693","73810","813.7","500",
"495","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","41","9791168418172","77400","507.5","500",
"495","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","61","9791171172825","77720","711.4","500",
"500","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","2","9791130622590","74810","813.7","499",
"500","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","6","9791130653433","74810","813.7","499",
"500","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","11","9791168417823","77890","219","499",
"500","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","8","9791168440302","77800","810","499",
"504","내 멋대로 초능력 뽑기 ","최은옥 글 ;김무연 그림","김영사","2022","","9788934944263","73810","813.7","498",
"504","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","12","9791168440579","77800","810","498",
"504","슈뻘맨의 숨은 국어 찾기 :슈뻘맨과 함께 국어 완전 정복!","슈뻘맨 원작 ;류수형 그림","미래엔","2024","2","9791173479953","77700","710","498",
"507","팥빙수 눈사람 펑펑 :나은 동화","지은이: 나은 ;그린이: 보람","창비","2024","1","9788936448790","73810","813.7","497",
"508","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","8","9788950971434","74800","219","496",
"509","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","5","9791142303814","77810","031","495",
"509","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","48","9791164133673","77400","400","495",
"509","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","10","9791168440401","77800","810","495",
"509","(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ","글: 백종원,그림: 이정태","위즈덤하우스 미디어그룹","2019","2","9791190182522","74900","594","495",
"513","잔소리탈출연구소","윤선아,우지현 그림","어크로스출판그룹","2025","1","9791167742131","73810","199","494",
"513","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","5","9791169235532","74490","527.386","494",
"513","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","8","9791169238267","74490","527.386","494",
"513","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","4","9791172882167","77810","031","494",
"513","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","4","9791190980937","77800","810","494",
"518","리보와 앤 :아무도 오지 않는 도서관의 두 로봇 ","어윤정 글 ;해마 그림","문학동네","2023","","9788954690690","73810","813.7","493",
"518","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","9","9791130673189","74810","813.7","493",
"518","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","4","9791164138425","77490","472","493",
"518","변비 탐정 실룩","이나영 글 ;박소연 그림","인플루엔셜","2023","1","9791168341029","74810","813.7","493",
"522","장돌이네 떡집 ","김리리 글 ;김이랑 그림","비룡소","2025","","9788949162652","74800","813.7","492",
"522","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","59","9788950932435","77720","711.4","492",
"524","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","34","9791171178582","74900","980.2","491",
"525","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","47","9791164132140","77400","400","490",
"526","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","2","9788950971373","74800","219","489",
"526","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","11","9788950971465","74800","219","489",
"526","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","9","9788950983154","74400","511","489",
"526","(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ","글: 백종원,그림: 이정태","위즈덤하우스 미디어그룹","2019","6","9791190908948","74900","594","489",
"526","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","3","9791190980869","77800","810","489",
"531","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","12","9788950971472","74800","219","488",
"531","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","28","9791164131662","77400","507.5","488",
"533","내 멋대로 장래 희망 뽑기 ","최은옥 글 ;김무연 그림","김영사","2023","","9788934940999","73810","813.7","487",
"533","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","15","9791191496888","77900","909","487",
"533","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","16","9791198179999","77900","909","487",
"536","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","15","9791164064410","74830","833.6","486",
"536","자본주의 편의점","정지은,김미연 그림","가나문화콘텐츠","2024","1","9791168091504","74320","320","486",
"536","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","20","9791171176649","74810","813.7","486",
"536","소원 요정 춘식이 with 라이언","글·그림: 김나경","아울북(북이십일 아울북)","2024","1","9791171179282","74810","813.7","486",
"540","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","6","9788950983123","74400","511","484",
"540","물리박사 김상욱의 수상한 연구실 :어린이를 위한 세상의 모든 과학","글: 김하연 ;그림: 정순규","아울북(북이십일 아울북)","2023","4","9791171171040","74400","420","484",
"540","설민석의 세계사 대모험","글: 설민석,그림: 박성일","단꿈아이","2019","14","9791191496703","77900","909","484",
"543","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","3","9791130696577","74810","813.7","483",
"543","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","6","9791168440098","77800","810","483",
"545","놓지 마 속담","글·그림: 신태훈,정보글: 김지현","김영사","2024","2","9788934908760","77700","388","482",
"545","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","5","9788950983116","74400","511","482",
"545","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","46","9791164130825","77400","400","482",
"548","흔한남매 겨울밤 대소동 :흔한남매 스페셜 에디션 겨울 ","원작: 흔한남매 ;그림: 유난희","미래엔","2021","","9791164139880","77810","810","481",
"549","루미너스 오늘부터 데뷔합니다","김영주 글 ;하티 그림","다산북스","2024","1","9791130651026","74810","813.7","480",
"549","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","10","9791169233958","74490","527.386","480",
"551","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","52","9788950997717","77720","711.4","479",
"551","(마법을 부르는) 코인노래방","류미정 글 ;오묘 그림","노란돼지","2025","1","9791159955266","73810","813.7","479",
"551","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","8","9791164062287","74830","833.6","479",
"551","채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식","글: 채사장,그림: 정용환","Dolphin Books(돌핀북)","2021","2","9791197578427","74900","001","479",
"555","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","3","9788950976118","74900","980.2","478",
"555","어느 날, 노비가 되었다","글: 지은지,그림: 유영근","지학사","2022","2","9791162041321","74810","813.7","478",
"555","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","16","9791164064748","73830","833.6","478",
"555","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","31","9791164135189","77400","507.5","478",
"555","사과 세탁소","글: 박보영 ;그림: 심보영","한빛에듀","2025","1","9791169213790","73810","813.7","478",
"560","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","8","9788950983147","74400","511","477",
"560","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","51","9788950995904","77720","711.4","477",
"562","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","40","9791168417601","77400","507.5","476",
"562","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","9","9791168440364","77800","810","476",
"564","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","15","9788950971502","74800","219","475",
"564","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","7","9791168440203","77800","810","475",
"564","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","6","9791169236973","74490","527.386","475",
"564","빨간내복야코 역사 속 잼민이 vs 잼민이","원작: 빨간내복야코 ;그림: 식혜","Yaya Tribe(야야트라이브)","2024","2","9791198889614","77900","909","475",
"568","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","5","9791168440012","77800","810","474",
"569","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","","9788936442804","73810","813.7","473",
"569","슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식","원작: 슈뻘맨 ;그림: 류수형","미래엔","2025","2","9791173477683","77490","472","473",
"571","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","13","9788950971489","74800","219","472",
"571","(권일용 프로파일러의) 사라진 셜록 홈즈 ","글: 한주이 ;원작: 아서 코난 도일","아울북(북이십일 아울북)","2023","1","9788950974961","74810","813.7","472",
"571","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","5","9791164139750","77490","472","472",
"571","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","5","9791173321030","77800","809","472",
"575","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","11","9791164063734","74830","833.6","471",
"575","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","32","9791171175475","74900","980.2","471",
"577","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","14","9791168440838","77800","810","469",
"577","멍멍말 통역사 김야옹 ","글: 강효미 ;그림: 윤태규","아울북(북이십일 아울북)","2024","1","9791171178155","74810","813.7","469",
"577","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","13","9791173573392","74400","472","469",
"577","설전도 수련관","글: 김경미 ;그림: 센개","따끈따끈책방","2022","1","9791190409285","74810","813.7","469",
"581","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","21","9788950971564","74800","219","468",
"581","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","31","9791171174164","74900","980.2","468",
"581","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","2","9791171722747","77810","031","468",
"581","세금 내는 아이들의 생생 경제 교실","글: 최재훈 ;그림: 안병현","샌드박스네트워크","2022","1","9791197853852","74320","320","468",
"585","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","4","9788950971397","74800","219","467",
"585","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","23","9788950971588","74800","219","467",
"585","루미너스 오늘부터 데뷔합니다","김영주 글 ;하티 그림","다산북스","2024","2","9791130655222","74810","813.7","467",
"585","절교의 여왕 :K-초등 리얼리티 스토리 ","박현숙 글 ;모차 그림","다산북스","2025","","9791130662114","73810","813.7","467",
"585","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","1","9791130679990","74810","813.7","467",
"585","슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식","슈뻘맨 원작 ;류수형 그림","미래엔","2023","7","9791175483521","77400","400","467",
"591","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","19","9791173113772","74840","843","466",
"591","이야기의 신 ","한윤섭 글 ;이로우 그림","라임","2025","","9791194028642","74810","813.7","466",
"593","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","45","9791162339909","77400","400","465",
"593","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","29","9791164132553","77400","507.5","465",
"595","어느 날, 노비가 되었다","글: 지은지,그림: 유영근","지학사","2022","3","9791162041390","74810","813.7","464",
"596","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","3","9788950971380","74800","219","463",
"596","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","12","9791164063956","74830","833.6","463",
"596","환생학교 요괴반 :웃소의 판타지 미션 코믹북","원작: 웃소 ;그림: 파키나미","미래엔","2023","1","9791168415560","77810","810","463",
"599","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","11","9791173570988","74400","472","462",
"600","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","316","9788936443160","73810","813.7","461",
"600","벌거벗은 한국사 :초등학생이 꼭 알아야 할 필수 한국사","글: 윤진숙,그림: 이효실","아울북(북이십일 아울북)","2023","1","9788950942991","74910","911","461",
"600","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","9","9791164062898","74830","833.6","461",
"600","고추장 심부름 ","한소곤 글 ;모차 그림","김영사","2025","","9791173323928","73810","813.7","461",
"604","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","22","9788950971571","74800","219","460",
"604","정재승의 인간 탐구 보고서","글: 정재은,특대호 원고: 오경은","아울북(북이십일 아울북)","2019","7","9788950983130","74400","511","460",
"604","정재승의 인류 탐험 보고서","글: 차유진,그림: 김현민","아울북(북이십일 아울북)","2021","1","9788950996505","74400","471","460",
"604","(어린이를 위한) 역사의 쓸모 ","글: 최태성 ;그림: 신진호","다산북스","2022","1","9791130692661","73910","911","460",
"608","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","30","9791164134359","77080","507.5","459",
"608","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","15","9791164137213","74840","843","459",
"608","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","2","9791164385010","77490","527.386","459",
"611","해든 분식 ","동지아 글 ;윤정주 그림","문학동네","2024","","9791141607791","73810","813.7","457",
"611","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","4","9791164137893","77890","219","457",
"611","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","3","9791172036669","77810","031","457",
"614","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","2","9788936443054","73810","813.7","456",
"614","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","58","9788950945565","77720","711.4","456",
"614","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","4","9791130644318","74810","813.7","456",
"617","루미너스 오늘부터 데뷔합니다","김영주 글 ;하티 그림","다산북스","2024","3","9791130662442","74810","813.7","455",
"617","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","11","9791168440548","77800","810","455",
