검색조건
대출기간,2026-01-01 ~ 2026-07-03
성별,전체
연령,유아(6~7세)
지역,전체
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2026-07-04
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"423","흔한남매 겨울밤 대소동 :흔한남매 스페셜 에디션 겨울 ","원작: 흔한남매 ;그림: 유난희","미래엔","2021","","9791164139880","77810","810","252",
"423","빨간내복야코 맞춤법 절대 안 틀리는 책","빨간내복야코 원작 ;이영아 그림","위즈덤하우스","2024","1","9791171711451","73710","711","252",
"423","에그박사의 채집 일기 :스티커로 채집하는 자연 생물 관찰 만화","원작: 에그박사 ;그림: 홍종현","Mirae N 아이세움","2021","6","9791173475412","77490","472","252",
"423","미스터리 보건실 냥쌤","주미 글 ;김이주 그림","Dolphin Books(돌핀북)","2025","1","9791193487082","74810","813.7","252",
"427","게임하고 싶어! ","김영진 글·그림","길벗어린이","2022","","9788955826432","74810","813.7","251",
"427","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","6","9791192504360","77810","031","251",
"429","바삭바삭 갈매기 ","전민걸 글·그림","한림출판사","2014","","9788970947273","77810","813.7","250",
"429","곤충 찜질방 ","최이레 글·그림","노란돼지","2026","","9791159955624","77810","813.7","250",
"429","브레드이발소 =Bread barbershop","원작·그림: 몬스터스튜디오","한솔수북","2020","4","9791170287872","77810","813.7","250",
"429","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","13","9791173476594","77890","219","250",
"433","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","7","9788950976910","77720","711.4","249",
"433","이상한 엄마 ","백희나","책읽는곰","2016","","9791158360214","77810","813.7","249",
"433","엄마의 여름 방학 :김유진 그림책 ","김유진","책읽는곰","2024","","9791158364762","77810","813.7","249",
"433","(읽으면서 바로 써먹는) 어린이 세계 여행 ","글·그림: 한날","파란정원","2023","","9791158682798","73900","980","249",
"433","변비 탐정 실룩","이나영 글 ;박소연 그림","인플루엔셜","2023","4","9791168342422","74810","813.7","249",
"438","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","8","9788950971434","74800","219","248",
"438","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","51","9788950995904","77720","711.4","248",
"440","목련 만두 :백유연 그림책 ","글·그림: 백유연","웅진씽크빅","2023","","9788901269061","74810","813.7","247",
"440","에그박사의 어쩌면 사라질 사파리 :멸/종/위/기 생물도감 ","에그박사 원작 ;유남영 그림","다락원","2025","","9788927748212","73490","491","247",
"440","장수탕 선녀님 ","지은이: 백희나","책읽는곰","2012","7","9788993242706","77810","813.7","247",
"443","노란우산","류재수 지음;신동일 작곡","보림출판사","2007","","9788943306915","77810","813.6","246",
"443","빵도둑 vs 가짜 빵도둑 ","시바타 케이코 글·그림 ;황진희 옮김","길벗어린이","2021","","9788955826364","77830","833.6","246",
"443","고구마유 ","지은이: 사이다","반달","2021","","9788956181196","77810","813.7","246",
"443","불안구슬 :한솔 그림책 ","글·그림: 한솔","노란돼지","2024","","9791159954092","77810","813.7","246",
"443","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","3","9791162338964","74830","833.6","246",
"448","연잎 부침 :백유연 그림책 ","글·그림: 백유연","웅진씽크빅","2024","","9788901283357","74810","813.7","245",
"448","슈뻘맨의 슈퍼 상식 월드컵","원작: 슈뻘맨 ;그림: 이혜림","김영사","2024","1","9788934911289","77030","031","245",
"448","맛있는 건 맛있어 ","김양미 글 ;김효은 그림","시공사","2019","","9788952789884","77810","813.7","245",
"448","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","2","9791162337301","74830","833.6","245",
"452","아빠와 호랑이 버스 :국지승 그림책 ","지은이: 국지승","창비","2023","","9788936429041","77810","813.7","244",
"452","엉덩이 탐정 :뿡뿡 괴도가 나타나다! ","트롤 글·그림 ;전경아 옮김","문학수첩리틀북","2019","5","9788959762408","77830","833.6","244",
"452","카레가 보글보글 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2020","46","9791158361884","77830","833.6","244",
"452","개욕탕 ","김유 글 ;소복이 그림","천개의바람","2024","153","9791165735043","77810","813.7","244",
"452","빨간내복야코 안 읽으면 완전 위험한 과학책","빨간내복야코 원작 ;이영아 그림","위즈덤하우스","2024","2","9791171713417","77400","400","244",
"457","까치 복덕방 :국지승 그림책 ","지은이: 국지승","창비","2025","","9788936429416","77810","813.7","243",
"457","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","10","9788950971458","74800","219","243",
"457","내 친구 ㅇㅅㅎ :김지영 그림책 ","글·그림: 김지영","사계절(사계절출판사)","2023","","9791169811705","77810","813.7","243",
"460","돼지책","글·그림: 앤서니 브라운;옮긴이: 허은미","웅진씽크빅","2006","","9788901033518","74800","843","242",
"460","벚꽃 팝콘 ","글·그림: 백유연","웅진씽크빅","2020","","9788901241371","74810","813.7","242",
"460","식빵 유령 ","글·그림: 윤지","웅진씽크빅","2020","","9788901245690","74800","813.7","242",
"460","오싹오싹 당근 ","애런 레이놀즈 글 ;홍연미 옮김","알에이치코리아","2013","","9788925550633","73840","843","242",
"460","숲속 재봉사의 옷장 :최향랑 그림책 ","지은이: 최향랑","창비","2024","","9788936429188","77810","813.7","242",
"460","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","8","9788950976927","77720","711.4","242",
"460","시끌벅적 바다 여행 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2023","","9791158364168","77830","833.6","242",
"460","곤충보다 작아진 정브르 :생물 학습 만화","원작: 정브르 ;그림: 강신영","겜툰","2022","1","9791168440258","77490","491","242",
"460","이상한 엄마 :백희나 그림책 ","백희나","스토리보울","2024","","9791198610645","77810","813.7","242",
"469","곰 할머니의 잠 가게 :양선 그림책 ","글·그림: 양선","달리","2023","","9788959984695","77810","813.7","241",
"469","네 기분은 어떤 색깔이니? :최숙희 그림책 ","최숙희","책읽는곰","2023","","9791158363925","77810","813.7","241",
"469","불꽃 수영 대회 ","신현경 글 ;노예지 그림","인플루엔셜","2025","3","9791168342491","77810","813.7","241",
"469","(전설의 모험왕) 엉덩이 댄디 :the young","원작·감수: 트롤 ;옮긴이: 김정화","미래엔","2021","5","9791168414938","77830","830","241",
"469","어쩌다 좋은 일이 생길지도 ","요시타케 신스케 글·그림 ;고향옥 옮김","김영사","2025","","9791173321771","77830","833.6","241",
"474","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","1","9791162336069","74830","833.6","240",
"474","똥꼬 아저씨의 하루 :황지영 그림책 ","글·그린이: 황지영","한림출판사","2023","","9791192697369","77810","511","240",
"474","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","7","9791193031612","77890","219","240",
"477","알사탕 ","백희나","책읽는곰","2017","","9791158360375","77810","813.7","239",
"477","시계탑 삼 형제 ","최옥임 글 ;라나킴 그림","제제의숲","2024","","9791158733117","77810","813.7","239",
"479","엄마의 이상한 출근길 :김영진 그림책 ","지은이: 김영진","책읽는곰","2021","","9791158362270","77810","813.7","238",
"479","내 맘대로 편의점 :김영진 그림책 ","김영진","책읽는곰","2025","121","9791158365578","77810","813.7","238",
"479","(전설의 모험왕) 엉덩이 댄디 :the young","원작·감수: 트롤 ;옮긴이: 김정화","미래엔","2021","4","9791168412644","77830","830","238",
"479","빨간내복야코 안 읽으면 완전 위험한 과학책","빨간내복야코 원작 ;이영아 그림","위즈덤하우스","2024","1","9791171712793","77400","400","238",
"479","(흔한 남매) 세계사 탐험대","원작: 흔한남매,그림: 팀키즈","김영사","2024","3","9791173321757","77900","909","238",
"479","나는 빵점! ","한라경 글 ;정인하 그림","토끼섬","2021","","9791197453304","77810","813.7","238",
"485","책 먹는 여우 ","프란치스카 비어만 지음 ;김경연 옮김","김영사","2001","","9788934908067","73850","853","237",
"485","엄마는 회사에서 내 생각 해? ","김영진 글·그림","길벗어린이","2014","","9788955823066","77810","813.7","237",
"485","슈뻘맨의 슈퍼 상식 월드컵","원작: 슈뻘맨 ;그림: 이혜림","김영사","2024","2","9791173320989","77030","031","237",
"485","슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식","원작: 슈뻘맨 ;그림: 류수형","미래엔","2025","1","9791173471148","77490","472","237",
"489","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","11","9788950971465","74800","219","236",
"489","발표는 안 무서워 ","김윤아 글 ;토마스 그림","책읽는곰","2024","","9791158364502","74810","813.7","236",
"489","여덟 살 오지 마! :여덟 살, 입학, 두려움, 용기 ","글·그림: 재희","노란돼지","2020","","9791159950728","77810","813.7","236",
"492","들꽃 식혜 :백유연 그림책 ","글·그림: 백유연","웅진씽크빅","2023","","9788901275253","74810","813.7","235",
"493","책 먹는 여우의 봄 이야기 ","프란치스카 비어만 글·그림 ;송순섭 옮김","김영사","2024","","9788934937098","73850","853","234",
"493","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","30","9788950971656","74800","219","234",
"493","엉덩이탐정 :뿡뿡 쪼그만 서장의 대위기!? ","트롤 글·그림 ;전경아 옮김","문학수첩리틀북","2017","3","9788959762088","77830","833.6","234",
"493","(읽으면서 바로 써먹는) 어린이 OX 퀴즈 ","글·그림: 한날","파란정원","2024","","9791158682934","73030","031","234",
"493","메리 :안녕달 그림책 ","글·그림: 안녕달","사계절","2017","","9791160943061","77810","813.7","234",
"493","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","1","9791191496628","77890","219","234",
"499","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","15","9788950971502","74800","219","233",
"499","친구 사귀기 ","김영진 글·그림","길벗어린이","2018","","9788955824476","77810","813.7","233",
"499","멋진 콩 ","조리 존 글 ;김경희 옮김","길벗어린이","2022","","9788955826548","74800","843","233",
"499","완벽한 아이 팔아요 ","미카엘 에스코피에 글 ;박선주 옮김","길벗스쿨","2017","","9788962229806","77860","863","233",
"499","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","2","9791191496949","77890","219","233",
"499","그래서 뭐? =So what? ","소니아 쿠데르 글 ;이다랑 옮김","제이포럼","2024","","9791197525391","73860","863","233",
"505","특별 주문 케이크 :박지윤 그림책 ","지은이: 박지윤","보림(보림출판사)","2022","","9788943314552","77810","813.7","232",
"505","호라이 호라이 ","글·그림: 서현","사계절출판사","2021","","9791160947335","77810","813.7","232",
"507","지하철을 타고서","글: 고대영;그림:김영진","길벗어린이","2006","","9788955820461","77810","813.6","231",
"507","인사 :김성미 그림책 ","김성미","책읽는곰","2020","","9791158361655","77810","813.7","231",
"507","천하무적 개냥이 수사대","이승민 글 ;하민석 그림","위즈덤하우스","2020","5","9791168123250","74810","813.7","231",
"507","(전설의 모험왕) 엉덩이 댄디 :the young","원작·감수: 트롤 ;옮긴이: 김정화","미래엔","2021","3","9791168410886","77830","830","231",
"511","나는 정말 어디에 있는 걸까 ","요시타케 신스케 글·그림 ;권남희 옮김","주니어김영사","2023","","9788934940821","77830","833.6","230",
"511","이게 정말 뭘까? ","요시타케 신스케 글·그림 ;김정화 옮김","김영사","2020","","9788934991922","77830","833.6","230",
"511","오싹오싹 해골 젤리 치약 ","이혜원 글 ;한승무 그림","토토북","2022","","9788964964774","77810","813.7","230",
"511","아이스크림이 꽁꽁 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2018","37","9791158360986","77830","833.6","230",
"511","얼렁뚱땅 피자 배달 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2025","12","9791158365400","77830","833.6","230",
"511","초능력 ","글: 윤여림 ;그림: 최미란","위즈덤하우스","2023","","9791192655475","77810","813.7","230",
"511","엄마가 화르륵 ","글·그림: 홍주연","고래뱃속","2025","","9791193138717","77810","813.7","230",
"518","네모아저씨의 슈팅스타 ","이원표 지음","종이나라","2024","","9788976228208","73630","634","229",
"518","세종대왕을 찾아라 ","김진 글 ;정지윤 그림","천개의바람","2021","","9791165731847","77810","911.05","229",
"518","달꽃 밥상 :지영우 그림책 ","글·그림: 지영우","사계절(사계절출판사)","2024","","9791169813327","77810","813.7","229",
"518","(비밀요원 레너드) 우리말 사무소 :초등 필수 어휘","글: 이향안 ;그림: 라임스튜디오","아울북(북이십일 아울북)","2024","1","9791171173624","74810","710","229",
"522","여기는 토끼 아파트입니다 ","노하나 하루카 글·그림 ;고향옥 옮김","주니어김영사","2023","","9788934908364","73830","833.6","228",
"522","우리는 언제나 다시 만나 ","윤여림 글 ;안녕달 그림","위즈덤하우스 미디어그룹","2017","","9788962478518","77800","813.7","228",
"522","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","0","9791173574016","74800","219","228",
"525","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","5","9788950976897","77720","711.4","227",
"525","용돈주세요","글: 고대영;그림: 김영진","길벗어린이","2007","","9788955820683","77810","813.6","227",
"525","도깨비를 빨아 버린 우리 엄마","사토 와키코","한림출판사","1991","","9788970940199","77890","833.8","227",
"525","문어 팬티 ","글: 수지 시니어 ;옮김: 한미숙","천개의바람","2021","","9791165731380","77840","843","227",
"525","위기 탈출 도감 ","스즈키 노리타케 글·그림 ;권남희 옮김","이아소","2024","","9791187113669","77830","590","227",
"530","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","52","9788950997717","77720","711.4","226",
"530","엉덩이 탐정 :뿡뿡 사라진 도시락 수수께끼! ","트롤 글·그림 ;전경아 옮김","문학수첩리틀북","2018","4","9788959762323","77830","833.6","226",
"530","네 꿈을 응원해, 권투 장갑! :유설화 그림책 ","유설화","책읽는곰","2025","117","9791158365226","77810","813.7","226",
"530","호랑이 빵집","글: 서지원 ;그림: 홍그림","지학사","2023","2","9791162041512","74810","813.7","226",
"530","(흔한 남매) 세계사 탐험대","원작: 흔한남매,그림: 팀키즈","김영사","2024","2","9791173320224","77900","909","226",
"530","흔한남매","원작: 흔한남매 ;그림: 유난희","미래엔","2019","20","9791173479939","77810","810","226",
"530","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","4","9791193031209","77890","219","226",
"537","수영장 가는 날 =염혜원 그림책 /Saturday is swimming day ","글·그림: 염혜원","창비","2018","","9788936455286","77840","813.7","225",
"537","세상에서 제일 힘센 수탉 ","글쓴이: 이호백 ;그린이: 이억배","재미마주","1997","","9788986565041","77810","813.6","225",
"537","(읽으면서 바로 써먹는) 어린이 수수께끼 ","글·그림: 한날","파란정원","2020","","9791158681746","73710","388","225",
"537","마음버스 ","글: 김유 ;그림: 소복이","천개의바람","2022","122","9791165732257","77810","813.7","225",
"537","에너지 충전 ","박종진 씀 ;송선옥 그림","소원나무","2019","","9791170440031","74810","563","225",
"537","괴물 치과 ","지은이: 김한민","위고","2022","","9791186602690","77810","813.7","225",
"543","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","53","9788950903138","77720","711.4","224",
"543","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","21","9788950971564","74800","219","224",
"543","불안이 사르르 사라지는 그림책 :작은 일에도 걱정부터 앞서는 아이를 위한 마음 사용법 ","이다랑 글 ;이시누 그림","길벗","2025","","9791140713585","77810","181","224",
"543","욕심은 그만, 레이스 장갑! :유설화 그림책 ","유설화","책읽는곰","2022","87","9791158363154","77810","813.7","224",
"543","간질간질 ","글·그림: 서현","사계절","2017","","9791160940688","77810","813.7","224",
"548","이게 정말 나일까? ","요시타케 신스케 글·그림 ;김소연 옮김","김영사","2015","","9788934971634","77830","833.6","223",
"548","달콤 짭짤 코파츄 :다영 과학동화","지은이: 다영 ;그린이: 밤코","창비","2023","1","9788936448424","73400","400","223",
"548","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","10","9788950976941","77720","711.4","223",
"548","초밥이 빙글빙글 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2016","30","9791158360245","77830","833.6","223",
"548","(읽으면서 바로 써먹는) 어린이 맞춤법 ","글·그림: 한날","파란정원","2019","","9791158681647","73710","711","223",
"548","자개장 할머니 :안효림 그림책 ","지음: 안효림","소원나무","2024","","9791193207956","74810","813.7","223",
"554","빠질 때가 됐어 ","홍주연 글·그림","비룡소","2025","","9788949136523","74800","813.7","222",
"554","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","45","9788950980801","77720","711.4","222",
"554","공포의 하얀 발 ","강정연 글 ;차야다 그림","다산북스","2025","","9791130668628","74810","813.7","222",
"554","호라이 ","글·그림: 서현","사계절출판사","2021","","9791160947328","77810","813.7","222",
"554","(이상한 과자 가게) 전천당","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2019","1","9791164060481","74830","833.6","222",
"554","왔구마 :고구마구마","글: 조주희,이두희","킨더랜드","2023","3","9791170820178","74810","813.7","222",
"560","109마리 동물 마라톤 ","노하나 하루카 글·그림 ;송지현 옮김","김영사","2023","","9788934968542","73830","833.6","221",
"560","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","12","9788950976965","77720","711.4","221",
"560","멸치 다듬기 ","이상교 글 ;밤코 그림","문학동네","2024","","9788954698283","77810","811.8","221",
"560","걱정이 너무 많아 ","김영진 글·그림","길벗어린이","2020","","9788955825572","74810","813.7","221",
"560","고양이 호텔 :지구에서 가장 큰 야옹이로 떠나는 짜릿한 모험 ","후쿠베 아키히로 글 ;고향옥 옮김","현대지성","2025","","9791139725452","77830","833.6","221",
"560","슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식","원작: 슈뻘맨 ;그림: 류수형","미래엔","2025","2","9791173477683","77490","472","221",
"560","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","6","9791193031377","77890","219","221",
"567","책 먹는 여우의 여름 이야기 ","프란치스카 비어만 글·그림 ;송순섭 옮김","김영사","2022","","9788934951056","73850","853","220",
"567","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","12","9788950971472","74800","219","220",
"567","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","13","9788950971489","74800","219","220",
"567","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","6","9788950976903","77720","711.4","220",
"567","꽁꽁꽁 ","윤정주 글·그림","책읽는곰","2016","35","9791158360276","77810","813.7","220",
"567","브레드이발소 =Bread barbershop","원작·그림: 몬스터스튜디오","한솔수북","2020","6","9791170289425","77810","813.7","220",
"567","야광 코딱지","글: 도대체 ;그림: 심보영","위즈덤하우스","2025","1","9791171714100","74810","813.7","220",
"567","받침구조대 ","곽미영 글 ;지은 그림","만만한책방","2023","","9791189499525","74710","710","220",
"567","내가 예쁘다고? ","황인찬 지음 ;이명애 그림","봄볕","2022","","9791190704564","77810","813.7","220",
"567","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","8","9791193031667","77890","219","220",
"567","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","2","9791196025809","74910","911","220",
"567","고민이 사르르, 유령 아이스크림 ","칸나 글·그림 ;한귀숙 옮김","다(다그림책)","2025","","9791198960153","77830","833.6","220",
"579","나쁜 씨앗 ","조리 존 글 ;김경희 옮김","길벗어린이","2018","","9788955824384","77840","843","219",
"579","눈물바다 ","서현 글·그림","사계절출판사","2009","","9788958284055","77810","813.6","219",
"579","꼬르륵 꼬르륵 캠핑 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2024","11","9791158364687","77830","833.6","219",
"579","(읽으면서 바로 써먹는) 어린이 속담 ","글·그림: 한날","파란정원","2017","","9791158681258","73710","388","219",
"579","(읽으면서 바로 써먹는) 어린이 신체 관용구 ","글·그림: 한날","파란정원","2021","","9791158681999","73710","714","219",
"579","고민을 들어줘 닥터 별냥","이지음 글 ;문채빈 그림","꿈터","2023","1","9791167390943","74810","813.7","219",
"579","빨간내복야코 맞춤법 절대 안 틀리는 책","빨간내복야코 원작 ;이영아 그림","위즈덤하우스","2024","2","9791171712328","73710","711","219",
"586","솔이의 추석 이야기 ","글·그림: 이억배","길벗어린이","2011","","9788986621198","77810","813.7","218",
"586","꽃에서 나온 코끼리 ","황K","책읽는곰","2016","37","9791158360337","77810","813.7","218",
"586","휘뚜루는 콩닥콩닥 ","윤정 글 ;유영근 그림","책읽는곰","2024","","9791158364847","74810","813.7","218",
"586","이상한 손님 :백희나 그림책 ","백희나","스토리보울","2024","","9791198610638","77810","813.7","218",
"590","유치원 버스를 타고 ","김영진 글·그림","길벗어린이","2025","","9788955827866","74810","375.1","217",
"590","으라차차 라면 가게 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2022","","9791158363475","77830","833.6","217",
"590","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","64","9791171178186","77720","711.4","217",
"590","유령은 이사 중! :곽수진 그림책 ","지은이: 곽수진","M창비(미디어창비)","2024","","9791193022788","77810","813.7","217",
"594","이게 정말 마음일까? ","요시타케 신스케 글·그림 ;양지연 옮김","김영사","2020","","9788934999263","77830","833.6","216",
"594","당근 씨는 대단해! ","큐라이스 글·그림 ;황진희 옮김","토토북","2024","","9788964965184","77830","833.6","216",
"594","이상한 손님 ","백희나","책읽는곰","2018","","9791158360801","77810","813.7","216",
"594","얼렁뚱땅 피자 배달 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2025","85","9791158365400","77830","833.6","216",
"594","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","9","9791192504568","77810","031","216",
"594","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","3","9791198179982","77890","219","216",
"600","내 친구 도감 :학교생활 잘하는 법 ","김원아 글 ;주쓰 그림","창비","2025","","9788936429386","77800","375.2","215",
"600","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","1","9788950971366","74800","219","215",
"600","천하무적 개냥이 수사대","이승민 글 ;하민석 그림","위즈덤하우스","2020","4","9791168121775","74810","813.7","215",
"600","눈사람 보관법 ","허윤지 그림 ;허지원 글","고래뱃속","2025","","9791193138557","77810","813.7","215",
"604","뭐든지 나라의 가나다 ","박지윤 쓰고 그림","보림(보림출판사)","2020","","9788943313647","77810","813.7","214",
"604","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","49","9788950989804","77720","711.4","214",
"604","눈사람 사탕 ","박종진 씀 ;송선옥 그림","소원나무","2022","","9791170441618","74810","813.7","214",
"607","찾기 대장 김지우 ","장희정 글 ;김무연 그림","비룡소","2024","","9788949162584","74800","813.7","213",
"607","민들레는 민들레 ","김장성 글 ;오현경 그림","이야기꽃","2014","","9788998751074","77810","813.7","213",
"607","버럭 할머니와 달평 씨 :신민재 그림책 ","신민재","책읽는곰","2025","120","9791158365370","77810","813.7","213",
"607","김밥의 탄생 :신유미 그림책 ","글·그림: 신유미","봄개울","2024","","9791190689786","77810","813.7","213",
"607","지우개 유령 ","김미희 글 ;차야다 그림","토끼섬","2025","","9791199285361","77810","813.7","213",
"612","왜냐면… ","안녕달 글·그림","책읽는곰","2017","","9791158360382","77810","813.7","212",
"613","또 만나요, 달평 씨 :신민재 그림책 ","신민재","책읽는곰","2023","","9791158364267","77810","813.7","211",
"613","에그박사의 이건 누구 똥?!","원작: 에그박사 ;그림: 김덕영","Mirae N 아이세움","2022","4","9791168415454","77490","491","211",
"613","왔구마 :고구마구마","글: 조주희,이두희","킨더랜드","2023","4","9791170820376","74810","813.7","211",
"613","전놀이 ","동글 씀 ;강은옥 그림","소원나무","2023","","9791193207123","74810","813.7","211",
"617","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","1","9788950942403","74400","472","209",
"617","손 큰 할머니의 만두 만들기 ","글: 채인선 ;그림: 이억배","재미마주","1998","","9788986565065","73810","813.6","209",
"617","초밥이 빙글빙글 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2016","","9791158360245","77830","833.6","209",
"617","(읽으면서 바로 써먹는) 어린이 맞춤법 행성 ","글·그림: 한날","파란정원","2023","","9791158682538","73710","711","209",
"617","호랑이 빵집","글: 서지원 ;그림: 홍그림","지학사","2023","3","9791162041499","74810","813.7","209",
"617","비밀요원 레너드 과학X파일","글: 김정욱 ;정보 글: 서원호","아울북(북이십일 아울북)","2023","1","9791171173006","77400","400","209",
"617","무례한 친구가 생겼어요 :건강한 우정을 위한 경계를 설정하는 방법 ","크리스티나 퍼니발 글 ;이은경 옮김","포레스트","2024","","9791193506332","77840","189","209",
"624","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","16","9788950971519","74800","219","208",
"624","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","20","9788950971557","74800","219","208",
"624","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","9","9788950976934","77720","711.4","208",
"624","(전설의 모험왕) 엉덩이 댄디 :the young","원작·감수: 트롤 ;옮긴이: 김정화","미래엔","2021","6","9791168416376","77830","830","208",
"624","(비밀요원 레너드) 우리말 사무소 :초등 필수 어휘","글: 이향안 ;그림: 라임스튜디오","아울북(북이십일 아울북)","2024","2","9791171175321","74810","710","208",
"624","소원빵집 위시위시 베이커리","글: 안영은 ;최은선","한솔수북","2022","1","9791192686103","74810","813.7","208",
"624","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","5","9791193031278","77890","219","208",
"631","우주로 간 김땅콩 :윤지회 그림책 ","글·그림: 윤지회","사계절","2019","","9791160944518","77810","813.7","207",
"631","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","62","9791171174713","77720","711.4","207",
"631","빨간내복야코 어린이 상식 :이거 모르면 지구인 아님","원작: 빨간내복야코 ;그림: 도니패밀리","아울북","2024","1","9791171178704","74030","031","207",
"631","모두 모두 한집에 살아요 ","마리안느 뒤비크 글·그림 ;임나무 옮김","고래뱃속","2020","","9791190747066","77860","863","207",
"635","태양 왕 수바 :이지은 그림책 ","글·그림: 이지은","웅진씽크빅","2023","50","9788901271323","74800","813.7","206",
"635","공룡 편의점 ","이혜원 글 ;강은옥 그림","해와나무","2024","","9788962683165","73810","813.7","206",
"635","케이크가 커졌어요! ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2021","","9791158362515","77830","833.6","206",
"635","도망쳐요, 달평 씨 :신민재 그림책 ","신민재","책읽는곰","2021","","9791158363697","77810","813.7","206",
"635","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","5","9791196232160","74910","911","206",
